area,int_sqft,n_bedroom,n_bathroom,n_room,park_facil,utility_avail,street,mzzone,sales_price,house_age,buildtype_Commercial,buildtype_House,buildtype_Others
4,1514,2,1,4,1,1,1,3,9075660,23,0,1,0
2,1256,2,1,4,1,2,0,4,9957800,4,0,1,0
0,672,1,1,2,1,1,0,3,5805250,19,0,0,1
1,908,1,1,3,1,2,2,4,13087155,37,1,0,0
0,1631,2,2,4,1,0,1,4,9314000,18,0,1,0
1,1001,1,1,3,1,2,2,4,10533755,37,0,0,1
3,1618,2,1,4,0,2,1,0,11462310,48,1,0,0
4,2340,4,2,6,1,1,1,3,12948200,20,0,0,1
0,1159,1,1,3,0,1,0,3,6149625,50,0,0,1
3,1775,2,1,4,1,2,1,3,11031600,25,0,0,1
2,1008,1,1,3,0,1,2,5,12713050,19,1,0,0
3,1563,2,1,4,1,2,1,5,15664740,12,1,0,0
4,1723,2,1,4,1,2,2,4,11265520,6,0,1,0
3,1543,2,1,4,0,0,0,5,12900790,47,1,0,0
2,1231,2,1,4,0,0,2,4,10271420,29,0,0,1
6,1995,2,1,5,0,1,1,4,14154840,32,0,0,1
4,2113,3,2,5,0,1,1,5,12160420,28,0,0,1
6,1849,2,1,5,1,1,2,5,22084180,24,1,0,0
2,1095,1,1,3,1,1,1,3,9953350,12,0,0,1
0,1057,1,1,3,0,1,1,3,8788500,46,1,0,0
0,841,1,1,2,1,1,2,2,6266250,25,0,1,0
1,693,1,1,2,1,0,2,1,6879510,34,0,1,0
5,1666,1,1,4,0,2,2,4,11991280,24,0,1,0
6,1517,1,1,4,1,2,2,5,19817860,43,1,0,0
5,1854,2,1,5,0,2,2,3,19766360,43,1,0,0
1,789,1,1,2,0,2,1,0,8098070,38,1,0,0
2,760,1,1,2,1,0,1,4,8274000,4,0,1,0
2,1137,1,1,3,0,2,1,3,8912540,11,0,0,1
5,1687,1,1,4,1,0,2,3,19609810,13,1,0,0
0,984,1,1,3,1,1,0,1,5340750,13,0,1,0
0,1662,2,2,4,0,2,2,3,12825500,14,1,0,0
1,1065,1,1,3,0,1,1,2,8717385,19,0,0,1
4,1621,2,1,4,0,1,1,5,9928200,29,0,0,1
2,703,1,1,2,1,1,0,5,8231860,21,0,0,1
2,1221,2,1,4,0,1,2,4,9833270,34,0,0,1
4,1577,2,1,4,0,1,2,3,13277420,11,1,0,0
2,989,1,1,3,1,1,1,5,10613930,4,0,0,1
4,1368,2,1,4,1,2,2,4,10801520,28,0,0,1
4,2365,4,2,6,1,1,1,4,18637600,30,1,0,0
5,1525,1,1,4,0,2,1,4,17566590,32,1,0,0
1,1180,1,1,3,1,1,1,2,9397585,19,0,1,0
0,1122,1,1,3,0,1,2,2,6889250,18,0,0,1
5,1775,1,1,4,1,2,1,3,19512010,33,1,0,0
5,1877,2,1,5,0,2,0,4,13064510,30,0,0,1
2,760,1,1,2,0,2,2,5,8386750,17,0,1,0
4,2297,4,2,6,0,2,1,3,11569680,17,0,0,1
0,787,1,1,2,1,1,2,4,7825375,9,0,0,1
4,2317,4,2,6,0,1,1,3,10502160,28,0,1,0
0,749,1,1,2,1,1,2,1,5286000,34,0,1,0
3,1616,2,1,4,0,1,1,5,9794230,14,0,1,0
1,1284,2,2,4,1,1,1,3,9885575,25,0,1,0
2,756,1,1,2,1,0,0,5,10478100,38,1,0,0
2,1238,2,1,4,0,0,1,5,9345900,34,0,1,0
2,1236,2,1,4,1,1,1,3,9314050,31,0,1,0
6,1664,1,1,4,0,2,1,5,13251910,42,0,0,1
5,1537,1,1,4,0,1,1,5,18331880,19,1,0,0
3,1731,2,1,4,0,1,1,3,13478680,44,1,0,0
2,929,1,1,3,1,1,1,3,8907400,4,0,1,0
2,786,1,1,2,0,0,2,5,8185800,20,0,1,0
0,1370,2,2,4,1,1,1,3,9125250,14,0,0,1
0,1685,2,2,4,0,1,2,1,6922750,39,0,1,0
6,1549,1,1,4,0,1,1,5,12133650,30,0,1,0
5,1539,1,1,4,1,0,1,3,18200410,18,1,0,0
5,1898,2,1,5,0,1,0,5,13485130,42,0,0,1
2,918,1,1,3,1,1,1,3,11762550,5,1,0,0
2,774,1,1,2,1,2,1,5,9104380,36,0,0,1
2,1072,1,1,3,0,2,2,3,11935950,37,1,0,0
2,1239,2,1,4,1,0,2,3,10881130,22,0,0,1
4,1362,2,1,4,0,1,2,3,12146740,27,1,0,0
6,1785,1,1,4,1,1,2,4,14128990,32,0,0,1
4,2181,3,2,5,1,1,2,4,11821400,30,0,1,0
4,2033,3,2,5,1,1,1,5,12528840,29,0,0,1
1,952,1,1,3,0,1,2,1,10552045,23,1,0,0
2,1066,1,1,3,0,2,0,5,12406100,30,1,0,0
2,1153,1,1,3,1,2,1,5,14377300,30,1,0,0
3,1849,3,2,5,1,0,0,3,9487400,15,0,1,0
0,1095,1,1,3,1,0,0,2,5472500,32,0,1,0
1,1100,1,1,3,1,2,0,5,10252895,33,0,0,1
1,1300,2,2,4,0,2,2,5,10989305,27,0,1,0
6,1806,2,1,5,0,2,1,3,11838240,32,0,1,0
5,1897,2,1,5,0,1,1,4,12624040,12,0,1,0
2,1121,1,1,3,0,2,2,3,8288050,23,0,1,0
1,985,1,1,3,0,1,1,4,11903865,31,1,0,0
3,1782,2,1,4,1,2,2,1,10274050,20,0,0,1
5,1582,1,1,4,0,0,1,3,17398770,26,1,0,0
2,1225,2,1,4,1,1,0,4,9680500,6,0,1,0
4,1727,2,1,4,1,1,2,5,11855060,23,0,1,0
3,1712,2,1,4,1,0,1,4,15849210,18,1,0,0
1,1089,1,1,3,1,1,0,2,8585715,21,0,0,1
3,1532,2,1,4,0,0,1,2,11452010,53,1,0,0
4,1301,1,1,3,1,2,2,3,9675500,14,0,0,1
1,812,1,1,3,0,2,0,2,6285850,30,0,0,1
2,863,1,1,3,0,2,2,4,7813750,37,0,1,0
3,1686,2,1,4,1,1,0,5,10094840,32,0,1,0
0,1332,1,1,3,0,1,1,5,11235750,37,1,0,0
2,969,1,1,3,1,2,2,5,13556150,37,1,0,0
1,1300,2,2,4,0,1,1,3,9023925,35,0,1,0
0,593,1,1,2,1,0,2,0,4863375,14,0,0,1
2,809,1,1,3,0,1,1,3,6511200,36,0,1,0
0,1105,1,1,3,1,1,0,3,7511125,7,0,0,1
0,542,1,1,2,0,1,1,0,3013500,35,0,0,1
0,1608,2,2,4,0,0,2,5,9243750,21,0,1,0
4,2271,4,2,6,0,1,2,3,17422860,13,1,0,0
4,1915,3,2,5,0,2,2,3,9917200,10,0,1,0
4,2152,3,2,5,0,1,1,5,16834800,30,1,0,0
1,1068,1,1,3,0,1,1,1,7586885,39,0,0,1
3,1810,3,2,5,0,2,1,3,8907630,54,0,1,0
3,1939,3,2,5,1,1,0,0,9519320,16,0,0,1
5,1905,2,1,5,0,0,0,5,20591900,25,1,0,0
2,1057,1,1,3,1,2,0,3,8111350,29,0,1,0
3,1920,3,2,5,1,1,1,4,16484920,41,1,0,0
6,1577,1,1,4,0,1,2,4,11992650,10,0,1,0
0,787,1,1,2,1,0,1,1,5256625,16,0,0,1
6,1916,2,1,5,1,0,2,5,14715230,34,0,1,0
4,1527,2,1,4,1,2,1,5,10829380,22,0,0,1
2,1248,2,1,4,0,2,2,4,9747000,20,0,1,0
3,1555,2,1,4,0,1,2,4,8762530,44,0,1,0
4,2323,4,2,6,0,2,1,3,17529340,27,1,0,0
2,961,1,1,3,1,2,1,4,9198300,18,0,1,0
2,849,1,1,3,0,1,1,5,8823380,11,0,0,1
3,1938,3,2,5,1,2,2,0,15317750,25,1,0,0
2,1147,1,1,3,0,2,2,5,10152390,40,0,0,1
5,1976,2,1,5,1,1,2,4,22829130,14,1,0,0
0,973,1,1,3,0,0,1,4,6878875,6,0,0,1
4,1472,2,1,4,1,2,2,5,11506980,7,0,0,1
5,1689,1,1,4,0,2,1,5,13454780,28,0,0,1
0,1208,1,1,3,1,2,1,5,12048000,12,1,0,0
1,1268,2,2,4,0,2,0,5,10769525,15,0,0,1
6,1640,1,1,4,0,1,0,3,10342830,9,0,1,0
1,635,1,1,2,1,1,0,1,5597240,16,0,1,0
3,1996,3,2,5,1,1,2,3,11307820,26,0,1,0
4,2404,4,2,6,0,2,1,3,11040620,21,0,1,0
3,1675,2,1,4,1,2,0,2,13190720,51,1,0,0
2,797,1,1,2,0,1,0,4,7160890,16,0,0,1
0,1256,1,1,3,0,0,1,1,5643000,20,0,0,1
6,1938,2,1,5,1,0,2,3,22181670,6,1,0,0
2,757,1,1,2,1,2,1,5,11415700,34,1,0,0
0,520,1,1,2,0,0,1,4,4849000,32,0,1,0
0,878,1,1,2,1,1,2,5,10387250,23,1,0,0
1,927,1,1,3,1,0,2,0,10889570,18,1,0,0
3,1751,2,1,4,1,2,1,4,10358610,23,0,1,0
2,764,1,1,2,0,1,2,5,8476180,30,0,0,1
3,1674,2,1,4,0,2,0,2,13098030,24,1,0,0
3,1681,2,1,4,1,0,2,4,10644830,14,0,1,0
5,1976,2,1,5,0,1,1,4,21473270,31,1,0,0
5,1505,1,1,4,0,0,0,3,9630420,21,0,1,0
0,888,1,1,2,0,2,1,4,6428250,19,0,1,0
3,1680,2,1,4,1,0,0,0,7418190,7,0,1,0
0,631,1,1,2,1,1,2,3,6543375,23,0,0,1
2,1227,2,1,4,1,1,1,5,10787350,5,0,1,0
0,1124,1,1,3,1,0,1,4,7827250,41,0,0,1
5,1962,2,1,5,1,0,1,5,22449450,30,1,0,0
2,1261,2,1,4,0,1,1,4,9718570,12,0,0,1
2,1164,1,1,3,0,1,1,5,13271000,40,1,0,0
4,1313,1,1,3,1,2,2,3,9414520,6,0,1,0
6,1723,1,1,4,1,2,0,4,19909630,39,1,0,0
1,1144,1,1,3,1,1,2,4,14926255,37,1,0,0
3,1740,2,1,4,1,2,1,5,16803310,23,1,0,0
2,1163,1,1,3,1,1,1,5,10471560,31,0,0,1
2,708,1,1,2,0,1,2,5,7745900,14,0,1,0
3,1855,3,2,5,0,2,1,1,7603630,54,0,1,0
0,563,1,1,2,0,2,1,5,7116000,48,1,0,0
5,1768,1,1,4,1,1,1,5,14739250,38,0,0,1
0,943,1,1,3,1,1,1,1,5796000,10,0,1,0
2,931,1,1,3,0,1,0,5,7520800,36,0,1,0
2,1127,1,1,3,1,1,1,4,9701800,36,0,1,0
4,1629,2,1,4,0,2,1,5,14192960,28,1,0,0
5,1656,1,1,4,1,1,2,5,14920370,17,0,0,1
6,1676,1,1,4,1,2,1,4,12961070,11,0,1,0
2,856,1,1,3,0,1,2,4,8191250,31,0,1,0
3,1663,2,1,4,1,2,0,3,14684370,11,1,0,0
5,1905,2,1,5,1,0,1,3,13152750,30,0,1,0
0,861,1,1,2,1,1,1,4,8245625,7,0,0,1
2,1183,1,1,3,1,1,1,3,9627210,30,0,0,1
0,1352,2,2,4,1,1,2,2,10937250,43,1,0,0
5,1510,1,1,4,0,1,1,3,10975430,39,0,0,1
2,987,1,1,3,1,1,1,5,9963440,19,0,0,1
0,1245,1,1,3,1,2,1,2,7830375,16,0,0,1
2,1144,1,1,3,0,1,0,3,7464800,12,0,1,0
2,790,1,1,2,0,1,1,4,6846100,34,0,1,0
4,1736,2,1,4,1,1,1,5,11252380,23,0,0,1
3,1950,3,2,5,1,1,2,4,11266200,45,0,1,0
4,2186,3,2,5,1,1,1,4,17733960,18,1,0,0
1,843,1,1,3,0,0,1,5,8335390,26,0,1,0
1,1022,1,1,3,0,1,2,3,9036250,10,0,1,0
4,2397,4,2,6,0,1,1,3,11770840,25,0,0,1
2,1083,1,1,3,0,0,2,5,9519460,33,0,0,1
1,923,1,1,3,0,0,0,1,8984810,34,1,0,0
5,1958,2,1,5,1,2,1,5,22744800,25,1,0,0
1,631,1,1,2,1,1,2,4,8141330,22,0,1,0
5,1829,2,1,5,0,0,0,5,19806350,35,1,0,0
4,2228,4,2,6,0,1,1,5,11966860,23,0,1,0
5,1969,2,1,5,1,0,2,3,15342740,21,0,0,1
2,1128,1,1,3,0,2,2,4,9985710,13,0,0,1
1,922,1,1,3,0,0,1,1,6442655,37,0,0,1
2,1141,1,1,3,1,2,1,3,13883800,16,1,0,0
3,1537,2,1,4,0,2,2,4,9920630,9,0,1,0
1,720,1,1,2,1,0,1,4,11427045,23,1,0,0
4,2175,3,2,5,0,1,1,4,11790660,8,0,0,1
1,1152,1,1,3,1,1,0,0,8235750,10,0,0,1
4,2278,4,2,6,1,1,1,4,12527740,17,0,1,0
4,2460,4,2,6,1,1,1,4,19389140,7,1,0,0
3,1940,3,2,5,1,2,2,4,17797530,19,1,0,0
0,693,1,1,2,0,1,1,2,4680125,29,0,0,1
2,966,1,1,3,0,2,2,4,8952550,5,0,1,0
1,898,1,1,3,1,1,1,4,9350380,12,0,1,0
1,918,1,1,3,0,2,2,0,9876540,35,1,0,0
5,1918,2,1,5,0,0,0,3,19609850,15,1,0,0
4,2333,4,2,6,0,1,1,3,17171100,15,1,0,0
0,768,1,1,2,1,0,1,1,4855000,28,0,1,0
2,783,1,1,2,1,2,2,4,9165460,13,0,0,1
5,1661,1,1,4,0,2,1,5,12356960,28,0,1,0
2,958,1,1,3,1,2,1,4,12473300,34,1,0,0
1,1276,2,2,4,0,1,0,2,12858080,12,1,0,0
4,1877,3,2,5,1,2,1,3,15665660,23,1,0,0
5,1845,2,1,5,1,0,0,4,12053080,44,0,1,0
4,1533,2,1,4,1,1,1,3,9357800,20,0,1,0
2,1257,2,1,4,1,2,2,5,12851040,5,0,0,1
0,1353,2,2,4,1,1,2,4,9109750,31,0,1,0
3,1672,2,1,4,1,1,1,0,7512030,44,0,1,0
2,1097,1,1,3,1,2,0,3,12764450,15,1,0,0
4,1986,3,2,5,1,1,1,3,10509200,20,0,1,0
2,1083,1,1,3,0,1,0,3,7155650,27,0,1,0
2,1218,2,1,4,1,0,0,3,12919650,35,1,0,0
6,1903,2,1,5,0,1,0,5,13953400,28,0,0,1
2,860,1,1,3,1,1,2,4,12370100,6,1,0,0
0,1003,1,1,3,0,1,0,0,6329250,31,1,0,0
2,1078,1,1,3,1,2,0,4,12846400,28,1,0,0
2,1133,1,1,3,1,2,0,4,9728460,23,0,0,1
4,1494,2,1,4,0,2,1,5,9354680,24,0,1,0
1,626,1,1,2,0,2,2,4,8173180,32,0,0,1
2,719,1,1,2,0,0,1,5,7352150,37,0,1,0
0,921,1,1,3,1,2,0,1,5655625,33,0,0,1
6,1867,2,1,5,1,2,1,4,21988560,8,1,0,0
2,1010,1,1,3,0,1,2,5,8867600,36,0,1,0
0,1404,2,2,4,0,0,2,1,6569750,13,0,1,0
0,1305,1,1,3,0,1,0,3,6602375,38,0,0,1
0,1647,2,2,4,1,2,0,5,10239375,15,0,0,1
0,1433,2,2,4,1,0,0,5,9831375,6,0,0,1
2,925,1,1,3,0,0,2,5,9151000,29,0,0,1
2,964,1,1,3,1,1,1,5,10066680,8,0,0,1
0,571,1,1,2,0,1,1,5,7899500,22,1,0,0
5,1828,2,1,5,0,2,0,3,12251920,34,0,0,1
0,1595,2,2,4,1,1,0,5,9495375,41,0,0,1
1,615,1,1,2,1,0,2,2,7700720,28,0,0,1
2,919,1,1,3,1,1,1,4,12217100,38,1,0,0
2,1018,1,1,3,1,2,2,5,11139610,33,0,0,1
6,1578,1,1,4,0,1,0,5,17623460,33,1,0,0
6,1660,1,1,4,0,2,1,5,13603120,16,0,0,1
2,796,1,1,2,1,0,2,4,11578050,39,1,0,0
4,2416,4,2,6,0,1,1,4,12966920,20,0,0,1
2,760,1,1,2,1,1,0,5,8519200,16,0,0,1
3,1767,2,1,4,0,2,0,2,13025260,23,1,0,0
2,817,1,1,3,1,1,0,4,7824600,20,0,1,0
1,630,1,1,2,1,1,1,4,8547835,9,0,1,0
1,833,1,1,3,0,2,0,5,11165950,10,1,0,0
2,740,1,1,2,0,1,0,4,9263000,4,1,0,0
4,1520,2,1,4,0,1,2,4,13560300,15,1,0,0
2,769,1,1,2,0,0,2,3,6298700,34,0,1,0
5,1638,1,1,4,1,1,0,5,12727790,27,0,1,0
3,1857,3,2,5,1,1,0,4,16185010,8,1,0,0
0,924,1,1,3,1,2,2,5,9114000,34,0,0,1
1,600,1,1,2,1,0,0,3,6826655,17,0,0,1
3,1964,3,2,5,0,2,2,2,9329030,44,0,1,0
5,1914,2,1,5,1,0,2,4,13596110,33,0,1,0
5,1678,1,1,4,1,1,0,4,13253630,17,0,0,1
0,758,1,1,2,1,1,2,3,6988500,38,0,1,0
0,1110,1,1,3,0,2,0,4,6847250,24,0,0,1
3,1782,2,1,4,1,1,0,5,11671340,7,0,0,1
1,1282,2,2,4,1,1,2,0,9202070,38,0,0,1
2,913,1,1,3,1,0,2,5,9464900,34,0,1,0
3,1545,2,1,4,0,0,1,2,8308730,19,0,0,1
2,971,1,1,3,0,1,2,4,12038850,19,1,0,0
1,605,1,1,2,1,1,0,1,5722305,27,0,0,1
2,1014,1,1,3,1,1,1,4,9176650,35,0,1,0
2,982,1,1,3,0,0,2,5,12775700,10,1,0,0
3,1651,2,1,4,1,2,1,1,13637220,16,1,0,0
0,1288,1,1,3,0,1,0,2,4936250,43,0,1,0
3,1661,2,1,4,1,1,0,5,10555860,28,0,0,1
3,1578,2,1,4,1,0,0,4,9708030,29,0,0,1
4,1937,3,2,5,1,2,1,5,12782260,6,0,0,1
0,1403,2,2,4,0,1,0,2,5402500,44,0,1,0
1,968,1,1,3,1,0,2,4,10521855,37,0,0,1
0,1628,2,2,4,0,1,2,1,7150500,44,0,0,1
1,1287,2,2,4,1,2,1,1,14116310,14,1,0,0
0,1438,2,2,4,0,0,0,3,6717750,38,0,0,1
0,1351,2,2,4,1,2,0,1,6194125,44,0,0,1
2,956,1,1,3,1,2,2,4,9899250,19,0,1,0
1,1177,1,1,3,1,0,2,3,10664405,7,0,1,0
2,774,1,1,2,0,0,1,3,5899450,31,0,1,0
0,1207,1,1,3,0,2,0,3,5962250,33,0,1,0
4,1561,2,1,4,0,1,1,4,13489720,6,1,0,0
0,1156,1,1,3,0,2,2,2,10056250,7,1,0,0
4,1852,3,2,5,0,1,1,5,15592460,13,1,0,0
2,1190,1,1,3,0,2,1,3,12631750,33,1,0,0
3,1823,3,2,5,1,1,2,2,10249680,44,0,1,0
3,1527,2,1,4,0,1,1,1,7738440,12,0,0,1
0,581,1,1,2,1,0,2,2,7238000,12,1,0,0
0,519,1,1,2,1,1,0,4,6802000,20,1,0,0
0,1290,1,1,3,1,0,2,5,9433250,27,0,1,0
2,1274,2,1,4,1,0,0,3,9173450,11,0,1,0
2,1041,1,1,3,1,1,2,5,13919200,40,1,0,0
0,908,1,1,3,0,2,1,1,4343000,44,0,1,0
0,1525,2,2,4,1,2,1,2,12420250,7,1,0,0
3,1984,3,2,5,0,2,0,4,10169600,50,0,0,1
0,1537,2,2,4,0,0,1,4,12075000,28,1,0,0
3,1806,3,2,5,1,2,1,5,10885120,41,0,1,0
1,1152,1,1,3,0,1,0,5,9863280,12,0,0,1
2,1288,2,1,4,1,1,2,5,15733300,30,1,0,0
0,730,1,1,2,0,0,1,1,5198500,46,1,0,0
3,1730,2,1,4,0,1,1,5,10616020,26,0,0,1
2,845,1,1,3,0,1,1,4,10673850,23,1,0,0
3,1776,2,1,4,0,0,2,3,14834920,11,1,0,0
2,913,1,1,3,1,1,1,5,12893050,19,1,0,0
2,1124,1,1,3,0,1,1,3,8243880,40,0,0,1
0,766,1,1,2,0,1,0,1,4733000,44,1,0,0
0,665,1,1,2,0,1,1,3,6767000,16,1,0,0
2,762,1,1,2,0,2,0,3,6000540,40,0,0,1
3,1833,3,2,5,1,0,2,3,10922160,8,0,1,0
2,944,1,1,3,0,1,1,4,11663500,10,1,0,0
5,1754,1,1,4,0,1,1,3,11960070,45,0,0,1
2,875,1,1,3,1,1,1,4,11953500,18,1,0,0
0,1392,2,2,4,1,1,0,5,8539250,43,0,1,0
6,1853,2,1,5,1,1,0,5,13552840,12,0,1,0
3,1576,2,1,4,1,1,2,5,10931870,31,0,1,0
2,1022,1,1,3,1,1,1,4,12907200,12,1,0,0
5,1640,1,1,4,0,1,0,4,10649060,33,0,1,0
2,779,1,1,2,1,1,1,4,8197980,25,0,0,1
3,1729,2,1,4,1,1,2,5,11956550,45,0,0,1
2,715,1,1,2,1,2,2,3,10283850,35,1,0,0
5,1562,1,1,4,1,1,0,3,17314380,44,1,0,0
0,1203,1,1,3,1,0,2,1,6619875,43,0,0,1
4,1825,3,2,5,0,2,2,3,10783060,28,0,0,1
3,1707,2,1,4,0,2,2,3,9125100,35,0,1,0
1,998,1,1,3,1,1,2,0,7857455,17,0,0,1
0,1675,2,2,4,1,2,0,3,8297500,28,0,1,0
5,1792,1,1,4,0,0,2,5,20697270,11,1,0,0
5,1574,1,1,4,1,1,2,3,11772480,19,0,1,0
0,1070,1,1,3,1,1,2,2,9727500,30,1,0,0
2,1125,1,1,3,0,0,2,3,12401000,36,1,0,0
3,1971,3,2,5,1,1,0,1,14616160,33,1,0,0
4,1361,2,1,4,0,1,1,5,8976940,7,0,1,0
4,1786,3,2,5,0,1,2,4,9960280,24,0,1,0
0,612,1,1,2,1,2,0,0,5315750,25,1,0,0
6,1596,1,1,4,0,1,1,3,11262600,19,0,1,0
5,1644,1,1,4,0,2,0,3,11681720,20,0,0,1
1,1041,1,1,3,0,0,1,0,10646530,22,1,0,0
2,810,1,1,3,0,0,1,3,9352750,29,1,0,0
2,837,1,1,3,0,1,0,5,8582390,6,0,0,1
6,1884,2,1,5,1,2,0,5,14049650,15,0,1,0
2,1063,1,1,3,1,0,0,4,9253010,30,0,0,1
0,1298,1,1,3,0,1,1,2,6686000,19,0,0,1
5,1867,2,1,5,0,1,0,3,10721350,45,0,1,0
6,1575,1,1,4,0,1,0,4,10002210,43,0,1,0
0,1463,2,2,4,1,1,2,1,8110875,29,0,0,1
0,1164,1,1,3,1,1,0,5,8381750,23,0,0,1
5,1805,2,1,5,0,1,1,5,20438790,22,1,0,0
1,733,1,1,2,0,0,0,1,4886840,36,0,0,1
1,1197,1,1,3,1,2,1,1,9905510,14,0,0,1
4,2069,3,2,5,0,2,1,3,10042440,12,0,1,0
2,956,1,1,3,0,1,2,3,11330100,10,1,0,0
1,736,1,1,2,1,1,0,3,7839405,7,0,1,0
2,1050,1,1,3,1,1,1,5,9993600,12,0,1,0
4,2047,3,2,5,1,1,1,4,11992920,29,0,0,1
1,632,1,1,2,1,1,1,5,8899500,20,0,0,1
0,871,1,1,2,0,0,1,4,8068000,32,1,0,0
1,811,1,1,3,1,1,0,0,8824390,6,1,0,0
1,1087,1,1,3,0,2,1,1,8257475,5,0,0,1
2,1170,1,1,3,1,1,2,3,10250150,15,0,0,1
3,1843,3,2,5,0,0,2,2,9635530,29,0,0,1
6,1783,1,1,4,1,1,2,3,14106600,43,0,0,1
0,847,1,1,2,1,1,1,3,9032750,9,1,0,0
2,1258,2,1,4,0,0,0,3,8218210,29,0,0,1
0,979,1,1,3,0,0,1,4,7274625,16,0,0,1
0,1607,2,2,4,0,2,2,1,7404375,31,0,0,1
2,775,1,1,2,0,1,1,4,7726750,20,0,0,1
3,1830,3,2,5,0,2,2,5,11111430,19,0,1,0
2,961,1,1,3,1,2,0,3,8406500,18,0,1,0
3,1925,3,2,5,0,0,2,1,8372550,45,0,1,0
4,1301,1,1,3,1,1,2,5,13938120,26,1,0,0
2,1041,1,1,3,1,1,1,3,9197770,12,0,0,1
0,1593,2,2,4,1,1,0,2,7993125,19,0,0,1
2,779,1,1,2,0,1,2,3,10189000,8,1,0,0
1,725,1,1,2,0,1,0,5,8071375,5,0,0,1
4,1717,2,1,4,0,2,1,4,14350560,18,1,0,0
1,1248,2,2,4,0,2,1,2,8739885,19,0,1,0
2,1223,2,1,4,0,2,2,5,10501150,9,0,1,0
6,1925,2,1,5,1,2,2,5,23667340,7,1,0,0
2,907,1,1,3,1,0,2,5,9995590,36,0,0,1
2,1089,1,1,3,0,1,2,5,10000930,12,0,0,1
5,1574,1,1,4,0,1,1,4,11235770,26,0,1,0
0,1335,2,2,4,1,1,2,5,12986500,10,1,0,0
4,1876,3,2,5,1,1,2,4,16527040,22,1,0,0
4,2455,4,2,6,0,2,2,5,20063100,5,1,0,0
0,1280,1,1,3,0,0,1,2,6783500,10,0,0,1
4,2169,3,2,5,0,1,1,4,17039580,9,1,0,0
3,1897,3,2,5,0,1,0,5,10040100,40,0,1,0
2,975,1,1,3,0,2,2,3,8345750,36,0,0,1
6,1876,2,1,5,1,2,2,4,14685790,7,0,1,0
5,1931,2,1,5,1,1,2,5,14799120,11,0,1,0
5,1793,1,1,4,1,1,2,5,22348850,5,1,0,0
6,1618,1,1,4,1,1,1,3,12611320,29,0,0,1
3,1582,2,1,4,0,0,1,1,8155260,23,0,0,1
2,1050,1,1,3,1,1,2,5,14414750,21,1,0,0
4,1938,3,2,5,1,1,2,3,11854600,12,0,0,1
5,1894,2,1,5,1,0,0,4,14310420,40,0,0,1
5,1780,1,1,4,1,1,0,3,11574780,43,0,1,0
3,1636,2,1,4,1,1,2,1,8778570,46,0,0,1
5,1864,2,1,5,0,1,1,5,20691780,39,1,0,0
4,2478,4,2,6,1,1,1,4,19600940,7,1,0,0
0,725,1,1,2,1,0,1,1,4953250,33,0,1,0
5,1627,1,1,4,0,2,2,4,12093600,20,0,1,0
0,1652,2,2,4,0,2,0,1,5999250,19,0,1,0
5,1996,2,1,5,0,1,1,5,22567050,5,1,0,0
4,1463,2,1,4,0,2,2,3,12802100,15,1,0,0
0,1302,1,1,3,1,0,2,3,8871250,32,0,0,1
2,1294,2,1,4,0,1,0,3,8782150,5,0,1,0
0,1685,2,2,4,1,1,1,2,8895625,11,0,0,1
3,1790,2,1,4,0,1,0,1,7627340,47,0,0,1
2,1036,1,1,3,1,1,2,4,10030670,29,0,0,1
5,1688,1,1,4,1,2,1,3,19632920,31,1,0,0
5,1707,1,1,4,0,0,2,5,20192150,10,1,0,0
2,919,1,1,3,0,2,2,3,7989450,15,0,1,0
3,1528,2,1,4,1,0,0,2,8192790,7,0,1,0
3,1746,2,1,4,1,2,0,4,14917160,48,1,0,0
5,1885,2,1,5,1,1,1,4,13501410,18,0,1,0
1,1135,1,1,3,0,2,2,1,8699125,15,0,0,1
2,871,1,1,3,0,0,0,5,7373000,40,0,1,0
1,831,1,1,3,0,1,0,4,7713895,13,0,0,1
2,1216,2,1,4,1,0,2,3,9748900,22,0,1,0
4,1728,2,1,4,1,2,1,5,10930680,14,0,1,0
5,1677,1,1,4,0,0,2,4,11947050,10,0,1,0
0,1463,2,2,4,0,1,0,1,5885000,6,0,1,0
6,1739,1,1,4,0,1,0,3,10320700,35,0,1,0
0,668,1,1,2,0,1,1,1,3339000,36,0,1,0
5,1878,2,1,5,1,1,0,5,15496160,6,0,0,1
5,1780,1,1,4,0,2,2,5,13140580,39,0,1,0
3,1513,2,1,4,1,2,0,1,8008950,35,0,0,1
2,917,1,1,3,0,1,2,5,12508650,27,1,0,0
4,2157,3,2,5,0,1,1,5,11853140,30,0,0,1
0,730,1,1,2,0,1,0,1,4886000,44,1,0,0
6,1912,2,1,5,0,1,1,4,21107310,13,1,0,0
4,2411,4,2,6,0,1,2,3,12520540,6,0,0,1
6,1854,2,1,5,0,1,0,4,13173400,34,0,0,1
4,2075,3,2,5,0,2,1,3,10696080,29,0,0,1
0,1239,1,1,3,0,0,0,2,5281500,40,0,1,0
1,890,1,1,3,0,1,0,0,8414875,25,1,0,0
4,2471,4,2,6,0,1,1,5,13259060,22,0,0,1
4,1303,1,1,3,1,1,1,3,8496660,13,0,1,0
4,1532,2,1,4,1,1,1,3,13405440,12,1,0,0
0,947,1,1,3,1,1,2,5,8709375,29,0,0,1
4,2271,4,2,6,0,1,1,5,18436880,14,1,0,0
0,1610,2,2,4,1,1,1,3,12876250,27,1,0,0
